IDYA US Equity,,45166A102
GDYN US Equity,,39813G109
GIII US Equity,,36237H101
EFC US Equity,,28852N109
MIRM US Equity,,604749101
CENT US Equity,,153527106
TBPH US Equity,,#N/A N/A
ARCT US Equity,,03969T109
CNDT US Equity,,206787103
RICK US Equity,,74934Q108
VVNT US Equity,,928542109
HOUS US Equity,,75605Y106
CHS US Equity,,168615102
CVT US Equity,,126677103
SOVO US Equity,,84612U107
BANC US Equity,,05990K106
THRY US Equity,,886029206
UVSP US Equity,,915271100
XMTR US Equity,,98423F109
LAND US Equity,,376549101
DAWN US Equity,,23954D109
AMTB US Equity,,23576101
BBSI US Equity,,68463108
CEVA US Equity,,157210105
GPRO US Equity,,38268T103
ME US Equity,,90138Q108
FLGT US Equity,,359664109
OPK US Equity,,68375N103
CSTL US Equity,,14843C105
BOWL US Equity,,10258P102
BRMK US Equity,,11135B100
JRVR US Equity,,#N/A N/A
KAMN US Equity,,483548103
FBMS US Equity,,318916103
ETD US Equity,,297602104
OFIX US Equity,,68752M108
SNBR US Equity,,83125X103
BATRA US Equity,,531229706
CLFD US Equity,,18482P103
DCGO US Equity,,256086109
PBI US Equity,,724479100
OSBC US Equity,,680277100
SIBN US Equity,,825704109
ICPT US Equity,,45845P108
TITN US Equity,,88830R101
HROW US Equity,,415858109
LFST US Equity,,53228F101
CHRS US Equity,,19249H103
EBS US Equity,,29089Q105
JBI US Equity,,47103N106
AVPT US Equity,,53604104
FNA US Equity,,69913P105
CIR US Equity,,17273K109
CASS US Equity,,14808P109
BFC US Equity,,06211J100
HZO US Equity,,567908108
LXU US Equity,,502160104
PUBM US Equity,,74467Q103
HAFC US Equity,,410495204
OSPN US Equity,,68287N100
PNT US Equity,,730541109
IIIV US Equity,,46571Y107
VERV US Equity,,92539P101
ALDX US Equity,,01438T106
INBX US Equity,,45720L107
AVXL US Equity,,32797300
WOW US Equity,,96758W101
ZYME US Equity,,98985Y108
SWBI US Equity,,831754106
BXC US Equity,,09624H208
GMRE US Equity,,37954A204
TBI US Equity,,89785X101
UHT US Equity,,9.14E+109
TRNS US Equity,,893529107
TRST US Equity,,898349204
INFA US Equity,,45674M101
HSC US Equity,,415864107
HCCI US Equity,,42726M106
HAYN US Equity,,420877201
KNTK US Equity,,02215L209
SSP US Equity,,811054402
HSII US Equity,,422819102
AOSL US Equity,,#N/A N/A
DCO US Equity,,264147109
NVTS US Equity,,63942X106
AGTI US Equity,,00848J104
AGX US Equity,,4.01E+112
CUBI US Equity,,23204G100
MCRB US Equity,,81750R102
VTNR US Equity,,92534K107
BFS US Equity,,804395101
EQRX US Equity,,26886C107
HONE US Equity,,41165Y100
CTBI US Equity,,204149108
AVD US Equity,,30371108
DM US Equity,,25058X105
NRDS US Equity,,64082B102
GRC US Equity,,383082104
UHAL US Equity,,23586100
MTW US Equity,,563571405
BMEA US Equity,,09077A106
EBF US Equity,,293389102
BALY US Equity,,05875B106
LWLG US Equity,,532275104
AMCX US Equity,,00164V103
CLW US Equity,,18538R103
DX US Equity,,26817Q886
KREF US Equity,,48251K100
WASH US Equity,,940610108
ACRS US Equity,,00461U105
TWI US Equity,,88830M102
GES US Equity,,401617105
ETNB US Equity,,282559103
TPIC US Equity,,87266J104
VTOL US Equity,,11040G103
RPAY US Equity,,76029L100
KBAL US Equity,,494274103
RUTH US Equity,,783332109
FPI US Equity,,31154R109
AMWL US Equity,,03044L105
VRAY US Equity,,92672L107
ROVR US Equity,,77936F103
KE US Equity,,49428J109
BRSP US Equity,,10949T109
ARLO US Equity,,04206A101
CNXN US Equity,,69318J100
BIGC US Equity,,08975P108
CLDT US Equity,,16208T102
AUR US Equity,,51774107
CTIC US Equity,,12648L601
CENX US Equity,,156431108
GSBC US Equity,,390905107
ACEL US Equity,,00436Q106
PINE US Equity,,02083X103
UVE US Equity,,91359V107
KRNY US Equity,,48716P108
AORT US Equity,,228903100
STGW US Equity,,85256A109
KELYA US Equity,,488152208
BOC US Equity,,101044105
AVO US Equity,,60510V108
MCFT US Equity,,57637H103
ANIP US Equity,,00182C103
EDIT US Equity,,28106W103
EE US Equity,,30069T101
OSUR US Equity,,68554V108
WTI US Equity,,92922P106
ATCX US Equity,,49430101
WTTR US Equity,,81617J301
GOOD US Equity,,376536108
FMBH US Equity,,320866106
MBI US Equity,,55262C100
SD US Equity,,80007P869
BZH US Equity,,07556Q881
CUTR US Equity,,232109108
IIIN US Equity,,45774W108
CRMT US Equity,,03062T105
NTGR US Equity,,64111Q104
EWCZ US Equity,,29882P106
CDNA US Equity,,14167L103
ASUR US Equity,,04649U102
NFBK US Equity,,66611T108
DHIL US Equity,,25264R207
CVGW US Equity,,128246105
GCO US Equity,,371532102
CWAN US Equity,,185123106
VMEO US Equity,,92719V100
FATE US Equity,,31189P102
CERS US Equity,,157085101
ARTNA US Equity,,43113208
ACMR US Equity,,00108J109
NSTG US Equity,,63009R109
RAPT US Equity,,7.54E+113
EZPW US Equity,,302301106
CATC US Equity,,132152109
RGP US Equity,,76122Q105
HTBK US Equity,,426927109
COCO US Equity,,92846Q107
RUSHB US Equity,,781846308
RILY US Equity,,05580M108
VPG US Equity,,92835K103
AMPL US Equity,,03213A104
EBIX US Equity,,278715206
ACCO US Equity,,00081T108
BRY US Equity,,08579X101
CAC US Equity,,133034108
ZEUS US Equity,,68162K106
REX US Equity,,761624105
OIS US Equity,,678026105
HVT US Equity,,419596101
SRI US Equity,,86183P102
EGY US Equity,,91851C201
AMOT US Equity,,19330109
MXCT LN Equity,,57777K106
PGC US Equity,,704699107
EVGO US Equity,,30052F100
QTRX US Equity,,74766Q101
OPI US Equity,,67623C109
FARO US Equity,,311642102
CRGY US Equity,,44952J104
GDRX US Equity,,38246G108
PLCE US Equity,,168905107
SWI US Equity,,83417Q204
CBL US Equity,,124830878
CPF US Equity,,154760409
FC US Equity,,353469109
TILE US Equity,,458665304
SOUN US Equity,,836100107
ATNI US Equity,,00215F107
WSR US Equity,,966084204
HA US Equity,,419879101
SLGC US Equity,,83444K105
SHCR US Equity,,81948W104
BELFB US Equity,,77347300
CCO US Equity,,18453H106
VVX US Equity,,92242T101
NWLI US Equity,,638517102
DBI US Equity,,250565108
PX US Equity,,69376K106
BY US Equity,,124411109
MCS US Equity,,566330106
GIC US Equity,,3.79E+106
ALKT US Equity,,01644J108
ACRE US Equity,,04013V108
EGLE US Equity,,#N/A N/A
SCVL US Equity,,824889109
HCKT US Equity,,404609109
RCEL US Equity,,05380C102
IHRT US Equity,,45174J509
TRTX US Equity,,87266M107
VZIO US Equity,,92858V101
DXPE US Equity,,233377407
MBWM US Equity,,587376104
OLPX US Equity,,679369108
ESMT US Equity,,29283F103
ALEC US Equity,,14442107
VSEC US Equity,,918284100
RLGT US Equity,,75025X100
TWOU US Equity,,90214J101
MITK US Equity,,606710200
HY US Equity,,449172105
EGHT US Equity,,282914100
DH US Equity,,2.45E+107
BFST US Equity,,12326C105
MNTK US Equity,,61218C103
NPK US Equity,,637215104
HBNC US Equity,,440407104
MSBI US Equity,,597742105
CPSI US Equity,,205306103
TCMD US Equity,,87357P100
DOMO US Equity,,257554105
BLNK US Equity,,09354A100
ATEX US Equity,,03676C100
HCI US Equity,,4.04E+107
ASPN US Equity,,04523Y105
ANAB US Equity,,32724106
XPER US Equity,,98423J101
AGEN US Equity,,00847G705
OLP US Equity,,682406103
LOVE US Equity,,54738L109
ANIK US Equity,,35255108
OCUL US Equity,,67576A100
ATRO US Equity,,46433108
MPLN US Equity,,62548M100
AMAL US Equity,,22671101
ORGN US Equity,,68622D106
CFB US Equity,,22766M109
SCPL US Equity,,809087109
UWMC US Equity,,91823B109
NVEC US Equity,,629445206
FORR US Equity,,346563109
HIFS US Equity,,433323102
CTOS US Equity,,23204X103
ORC US Equity,,68571X301
MOV US Equity,,624580106
VTS US Equity,,92852X103
MVIS US Equity,,594960304
NEXT US Equity,,65342K105
HOV US Equity,,442487401
FFIC US Equity,,343873105
MGNX US Equity,,556099109
IMMR US Equity,,452521107
REVG US Equity,,749527107
LASR US Equity,,65487K100
GNE US Equity,,372284208
RYAM US Equity,,75508B104
AMSWA US Equity,,29683109
DJCO US Equity,,233912104
VNDA US Equity,,921659108
ONL US Equity,,68629Y103
TASK US Equity,,87652V109
CSV US Equity,,143905107
FDMT US Equity,,3.51E+104
NKLA US Equity,,654110105
LYEL US Equity,,55083R104
CCBG US Equity,,139674105
MBIN US Equity,,58844R108
MRSN US Equity,,59045L106
WRLD US Equity,,981419104
SMR US Equity,,67079K100
DNMR US Equity,,236272100
PWP US Equity,,71367G102
NRIX US Equity,,67080M103
RMR US Equity,,74967R106
IVR US Equity,,46131B704
SFIX US Equity,,860897107
GCMG US Equity,,3.68E+112
BTAI US Equity,,09075P105
ALX US Equity,,14752109
TH US Equity,,87615L107
VVI US Equity,,92552R406
SBOW US Equity,,82836G102
MDXG US Equity,,602496101
POWL US Equity,,739128106
WW US Equity,,98262P101
CECO US Equity,,125141101
TTI US Equity,,88162F105
MLR US Equity,,600551204
TRC US Equity,,879080109
NXDT US Equity,,65340G205
FMNB US Equity,,309627107
THFF US Equity,,320218100
EQBK US Equity,,29460X109
RXST US Equity,,78349D107
SANA US Equity,,799566104
CNCE US Equity,,206022105
VIA US Equity,,92556D304
VITL US Equity,,92847W103
NECB US Equity,,664121100
FIP US Equity,,35953C106
CCNE US Equity,,126128107
BW US Equity,,05614L209
UBA US Equity,,917286205
NVTA US Equity,,46185L103
CDRE US Equity,,12763L105
ANGO US Equity,,03475V101
PNTG US Equity,,7.08E+113
FSBW US Equity,,30263Y104
BASE US Equity,,22207T101
ASLE US Equity,,00810F106
BOOM US Equity,,23291C103
CTO US Equity,,22948Q101
VLD US Equity,,92259N104
CCB US Equity,,19046P209
SMRT US Equity,,83193G107
LMNR US Equity,,532746104
GLDD US Equity,,390607109
TSVT US Equity,,901384107
LQDT US Equity,,53635B107
OMER US Equity,,682143102
LPSN US Equity,,538146101
USM US Equity,,911684108
LQDA US Equity,,53635D202
BHB US Equity,,66849100
EXFY US Equity,,30219Q106
AVNW US Equity,,05366Y201
AXGN US Equity,,05463X106
IBCP US Equity,,453838609
RBCAA US Equity,,760281204
SRCE US Equity,,336901103
FFWM US Equity,,32026V104
MRNS US Equity,,56854Q200
LYTS US Equity,,50216C108
LEU US Equity,,15643U104
BFLY US Equity,,124155102
SRRK US Equity,,80706P103
ALLO US Equity,,19770106
PETS US Equity,,716382106
FCBC US Equity,,31983A103
MAX US Equity,,58450V104
CCRD US Equity,,45816D100
CMTL US Equity,,205826209
HMST US Equity,,43785V102
MYPS US Equity,,72815G108
BIG US Equity,,89302103
NR US Equity,,651718504
OSG US Equity,,69036R863
DSKE US Equity,,23753F107
ITOS US Equity,,46565G104
UTI US Equity,,913915104
FG US Equity,,30190A104
CARE US Equity,,146103106
EGRX US Equity,,269796108
BBW US Equity,,120076104
FRPH US Equity,,30292L107
HRTX US Equity,,427746102
LUNG US Equity,,745848101
ODC US Equity,,677864100
SES US Equity,,78397Q109
ACHR US Equity,,03945R102
FLWS US Equity,,68243Q106
BNGO US Equity,,09075F107
EVC US Equity,,29382R107
PETQ US Equity,,71639T106
HTBI US Equity,,437872104
ASRT US Equity,,04546C205
ULCC US Equity,,35909R108
AROW US Equity,,42744102
IESC US Equity,,44951W106
KNSA US Equity,,#N/A N/A
TPB US Equity,,90041L105
ABUS US Equity,,03879J100
QRTEA US Equity,,74915M100
OABI US Equity,,68218J103
BMRC US Equity,,63425102
HDSN US Equity,,444144109
EVCM US Equity,,29977X105
FWRG US Equity,,33748L101
ARAY US Equity,,4397105
RMAX US Equity,,75524W108
APEN US Equity,,03767D108
ONTF US Equity,,68339B104
SMBK US Equity,,83190L208
TERN US Equity,,880881107
BLUE US Equity,,09609G100
CGEM US Equity,,230031106
LIND US Equity,,535219109
DYN US Equity,,26818M108
MPB US Equity,,59540G107
OFLX US Equity,,682095104
VMD CN Equity,,92663R105
MCBS US Equity,,59165J105
TIPT US Equity,,88822Q103
MCB US Equity,,591774104
RRGB US Equity,,75689M101
SRDX US Equity,,868873100
TSBK US Equity,,887098101
TARS US Equity,,87650L103
EOLS US Equity,,30052C107
INDT US Equity,,45580R103
KPTI US Equity,,48576U106
TRDA US Equity,,29384C108
UTMD US Equity,,917488108
PBPB US Equity,,73754Y100
DMRC US Equity,,25381B101
GCI US Equity,,36472T109
AAN US Equity,,00258W108
SLDP US Equity,,83422N105
MCBC US Equity,,554225102
REFI US Equity,,167239102
DXLG US Equity,,25065K104
ZUMZ US Equity,,989817101
JYNT US Equity,,47973J102
RGCO US Equity,,74955L103
AMNB US Equity,,27745108
NWFL US Equity,,669549107
BRDG US Equity,,10806B100
PTVE US Equity,,69526K105
CVGI US Equity,,202608105
CLMB US Equity,,946760105
ZYXI US Equity,,98986M103
SPWH US Equity,,84920Y106
KRUS US Equity,,501270102
WSBF US Equity,,94188P101
FNKO US Equity,,361008105
ACTG US Equity,,3881307
JOUT US Equity,,479167108
PAHC US Equity,,71742Q106
ALRS US Equity,,01446U103
CLOV US Equity,,18914F103
SRG US Equity,,81752R100
BLBD US Equity,,95306106
SENEA US Equity,,817070501
CVCY US Equity,,155685100
OOMA US Equity,,683416101
CLAR US Equity,,18270P109
FLIC US Equity,,320734106
GEVO US Equity,,374396406
EVER US Equity,,30041R108
FVCB US Equity,,36120Q101
INGN US Equity,,45780L104
PCYO US Equity,,746228303
ACDC US Equity,,74319N100
CZNC US Equity,,172922106
XERS US Equity,,9.84E+107
CTLP US Equity,,138103106
SLQT US Equity,,816307300
SEMR US Equity,,81686C104
IRMD US Equity,,46266A109
BAND US Equity,,05988J103
AGS US Equity,,72814N104
HOFT US Equity,,439038100
DHC US Equity,,25525P107
CLSK US Equity,,18452B209
NWPX US Equity,,667746101
FISI US Equity,,317585404
SCWO US Equity,,88583P104
STKS US Equity,,88338K103
POWW US Equity,,00175J107
VUZI US Equity,,92921W300
KODK US Equity,,277461406
FOR US Equity,,346232101
CIVB US Equity,,178867107
KIND US Equity,,65345M108
PRTS US Equity,,14427M107
ONEW US Equity,,68280L101
NRIM US Equity,,666762109
TREE US Equity,,52603B107
DGICA US Equity,,257701201
IPI US Equity,,46121Y201
USLM US Equity,,911922102
SMBC US Equity,,843380106
TNGX US Equity,,87583X109
BHR US Equity,,10482B101
EPM US Equity,,30049A107
RUM US Equity,,78137L105
ATNM US Equity,,00507W206
EMAN US Equity,,29076N206
QUOT US Equity,,749119103
ALTG US Equity,,02128L106
IVAC US Equity,,461148108
PKE US Equity,,70014A104
ASTS US Equity,,00217D100
BWMN US Equity,,103002101
GATO US Equity,,368036109
AMRS US Equity,,03236M200
SOI US Equity,,83418M103
EBTC US Equity,,293668109
ALLK US Equity,,01671P100
EVBN US Equity,,29911Q208
AVIR US Equity,,04683R106
INTT US Equity,,461147100
SENS US Equity,,81727U105
SGHT US Equity,,82657M105
EHTH US Equity,,28238P109
VYGR US Equity,,92915B106
KVHI US Equity,,482738101
FMAO US Equity,,30779N105
CANO US Equity,,13781Y103
FUBO US Equity,,35953D104
ITI US Equity,,46564T107
GLRE US Equity,,#N/A N/A
FNLC US Equity,,31866P102
BLFY US Equity,,09549B104
KFS US Equity,,496904202
DAKT US Equity,,234264109
CIO US Equity,,178587101
PFIS US Equity,,711040105
MLNK US Equity,,58985J105
AMPY US Equity,,03212B103
DFH US Equity,,26154D100
BCOV US Equity,,10921T101
CMPX US Equity,,20454B104
GPMT US Equity,,38741L107
IMRX US Equity,,4.53E+111
GRTS US Equity,,39868T105
BCML US Equity,,07272M107
STRO US Equity,,869367102
CMAX US Equity,,14171W103
PFMT US Equity,,7.14E+109
PSTL US Equity,,73757R102
WTBA US Equity,,95123P106
JMSB US Equity,,47805L101
PTRA US Equity,,74374T109
CSTR US Equity,,14070T102
ESQ US Equity,,29667J101
CDXS US Equity,,192005106
TG US Equity,,894650100
CVLG US Equity,,22284P105
CRCT US Equity,,22658D100
NBN US Equity,,66405S100
NDLS US Equity,,65540B105
SWKH US Equity,,78501P203
NUVB US Equity,,67080N101
CLPT US Equity,,18507C103
UIS US Equity,,909214306
SSTI US Equity,,82536T107
SIGA US Equity,,826917106
AKTS US Equity,,00973N102
ZOM US Equity,,98980M109
ZIMV US Equity,,98888T107
ACNB US Equity,,868109
MNSB US Equity,,56064Y100
MASS US Equity,,65443P102
HT US Equity,,427825500
RBBN US Equity,,762544104
YMAB US Equity,,984241109
CBAN US Equity,,19623P101
HRT US Equity,,433537107
ENFN US Equity,,292812104
CNTY US Equity,,156492100
ATRA US Equity,,46513107
CVLY US Equity,,192025104
BV US Equity,,10948C107
FLL US Equity,,359678109
URE CN Equity,,91688R108
SHBI US Equity,,825107105
SCPH US Equity,,810648105
SFST US Equity,,842873101
SACH US Equity,,78590A109
TPC US Equity,,901109108
DLTH US Equity,,26443V101
HBCP US Equity,,4.37E+111
MOFG US Equity,,598511103
EWTX US Equity,,28036F105
DTC US Equity,,83425V104
HNRG US Equity,,40609P105
CHMG US Equity,,164024101
CMT US Equity,,218683100
CRBU US Equity,,142038108
SPRY US Equity,,82835W108
UNTY US Equity,,913290102
HYLN US Equity,,449109107
CRMD US Equity,,21900C308
GEF/B US Equity,,397624206
ALT US Equity,,02155H200
PDLB US Equity,,732344106
BRT US Equity,,55645303
FRST US Equity,,74167B109
HBT US Equity,,404111106
ORIC US Equity,,68622P109
III US Equity,,45675Y104
LUNA US Equity,,550351100
TCFC US Equity,,20368X101
BSRR US Equity,,82620P102
LXRX US Equity,,528872302
HIPO US Equity,,433539202
INOD US Equity,,457642205
JAKK US Equity,,47012E403
CHMI US Equity,,164651101
GNTY US Equity,,400764106
ULH US Equity,,91388P105
MVST US Equity,,59516C106
EOSE US Equity,,29415C101
ALPN US Equity,,02083G100
WLDN US Equity,,96924N100
CNSL US Equity,,209034107
BRCC US Equity,,05601U105
STER US Equity,,85917T109
SSBK US Equity,,843878307
ARIS US Equity,,04041L106
KRO US Equity,,50105F105
RBB US Equity,,74930B105
NRDY US Equity,,64081V109
RIGL US Equity,,766559603
MACK US Equity,,590328209
ORRF US Equity,,687380105
GLUE US Equity,,61225M102
FRBA US Equity,,31931U102
SKYT US Equity,,83089J108
LCTX US Equity,,53566P109
MBCN US Equity,,596304204
FF US Equity,,36116M106
GBIO US Equity,,37148K100
CDLX US Equity,,14161W105
CABA US Equity,,12674W109
SPFI US Equity,,83946P107
BVH US Equity,,96308101
SPOK US Equity,,84863T106
OPRX US Equity,,68401U204
SMHI US Equity,,78413P101
KALV US Equity,,483497103
DHX US Equity,,23331S100
ATLO US Equity,,31001100
RRBI US Equity,,75686R202
LINC US Equity,,533535100
BPRN US Equity,,74179A107
NKSH US Equity,,634865109
CTXR US Equity,,17322U207
TELA US Equity,,872381108
DSGR US Equity,,520776105
SGMO US Equity,,800677106
HUMA US Equity,,44486Q103
WISH US Equity,,21077C305
LEGH US Equity,,52472M101
CPS US Equity,,21676P103
CARA US Equity,,140755109
OCGN US Equity,,67577C105
SMMF US Equity,,86606G101
INO US Equity,,45773H201
DOUG US Equity,,25961D105
HEAR US Equity,,900450206
RMNI US Equity,,76674Q107
CRD/B US Equity,,224633107
GRWG US Equity,,39986L109
AMPS US Equity,,02217A102
BWB US Equity,,108621103
FBIZ US Equity,,319390100
BRBS US Equity,,95825105
AFCG US Equity,,00109K105
VERI US Equity,,92347M100
PEBK US Equity,,710577107
ZVRA US Equity,,488445206
OCN US Equity,,675746606
HBIO US Equity,,416906105
OPY US Equity,,683797104
PLBC US Equity,,729273102
RM US Equity,,75902K106
XOMA US Equity,,98419J206
RELL US Equity,,763165107
MHLD US Equity,,#N/A N/A
SKIL US Equity,,83066P200
FSBC US Equity,,33830T103
CMBM US Equity,,#N/A N/A
TRUE US Equity,,89785L107
JILL US Equity,,46620W201
TDUP US Equity,,8.86E+106
PCB US Equity,,69320M109
BGFV US Equity,,08915P101
INVE US Equity,,45170X205
METC US Equity,,75134P303
SEER US Equity,,81578P106
EPSN US Equity,,294375209
CALB US Equity,,13005U101
TLYS US Equity,,886885102
FDBC US Equity,,31609R100
PMTS US Equity,,12634H200
LTRX US Equity,,516548203
LCNB US Equity,,50181P100
MVBF US Equity,,553810102
REPX US Equity,,76665T102
TSP US Equity,,90089L108
MYFW US Equity,,33751L105
STRS US Equity,,863167201
TTSH US Equity,,88677Q109
RCKY US Equity,,774515100
INFU US Equity,,45685K102
SVRA US Equity,,805111101
HGTY US Equity,,405166109
APLD US Equity,,38169207
AMRX US Equity,,03168L105
WMPN US Equity,,96927A105
TYRA US Equity,,90240B106
VRA US Equity,,92335C106
CTRN US Equity,,17306X102
ITIC US Equity,,461804106
BLND US Equity,,09352U108
MG US Equity,,60649T107
EVLV US Equity,,30049H102
WNEB US Equity,,958892101
ILPT US Equity,,456237106
LOCO US Equity,,268603107
ACET US Equity,,7002108
BSET US Equity,,70203104
NKTR US Equity,,640268108
GWRS US Equity,,379463102
PACK US Equity,,75321W103
PTSI US Equity,,693149106
CFFI US Equity,,12466Q104
ATXS US Equity,,04635X102
COFS US Equity,,170386106
PAYS US Equity,,70451A104
WEYS US Equity,,962149100
VOXX US Equity,,91829F104
GHM US Equity,,384556106
REI US Equity,,76680V108
PRLD US Equity,,74065P101
AVTE US Equity,,8064107
VIGL US Equity,,92673K108
TCBX US Equity,,88422P109
KLTR US Equity,,483467106
FCCO US Equity,,319835104
UBP US Equity,,917286106
BLDE US Equity,,92667104
PKBK US Equity,,700885106
PDSB US Equity,,70465T107
LAB US Equity,,34385P108
ASXC US Equity,,04367G103
ERAS US Equity,,29479A108
HLVX US Equity,,43157M102
BWFG US Equity,,06654A103
JANX US Equity,,47103J105
NGM US Equity,,62921N105
SAMG US Equity,,828359109
HURC US Equity,,447324104
FOSL US Equity,,34988V106
WKHS US Equity,,98138J206
RDVT US Equity,,75704L104
VERA US Equity,,92337R101
DC US Equity,,4.67E+104
RENT US Equity,,76010Y103
VRCA US Equity,,92511W108
FRGE US Equity,,34629L103
OVID US Equity,,690469101
RAD US Equity,,767754872
GENC US Equity,,368678108
BCBP US Equity,,55298103
SEVN US Equity,,8.18E+105
ALCO US Equity,,16230104
FSTR US Equity,,350060109
TCX US Equity,,898697206
PHAT US Equity,,71722W107
WE US Equity,,96209A104
XAIR US Equity,,08862L103
SNPO US Equity,,83303Y105
CDZI US Equity,,127537207
STOK US Equity,,86150R107
SELB US Equity,,816212104
INZY US Equity,,45790W108
COOK US Equity,,89269P103
FEAM US Equity,,33830Q109
VOR US Equity,,929033108
BBCP US Equity,,206704108
EGAN US Equity,,28225C806
LMB US Equity,,53263P105
ARHS US Equity,,04035M102
PMVP US Equity,,69353Y103
QSI US Equity,,74765K105
DZSI US Equity,,268211109
MBIO US Equity,,62818Q203
NAUT US Equity,,63909J108
VLGEA US Equity,,927107409
ANGI US Equity,,00183L102
ATOM US Equity,,04965B100
AURA US Equity,,05153U107
FET US Equity,,34984V209
SMLR US Equity,,81684M104
MFIN US Equity,,583928106
CATO US Equity,,149205106
OMGA US Equity,,68217N105
RSI US Equity,,782011100
BSBK US Equity,,97235105
KOD US Equity,,50015M109
NGVC US Equity,,63888U108
RNGR US Equity,,75282U104
INNV US Equity,,45784A104
KRMD US Equity,,759910102
ALVR US Equity,,19818103
BCAB US Equity,,09077B104
UONEK US Equity,,91705J204
FONR US Equity,,344437405
GOEV US Equity,,13803R102
OB US Equity,,69002R103
TIG US Equity,,89457R101
ESCA US Equity,,296056104
ANIX US Equity,,03528H109
AJX US Equity,,38983D300
NODK US Equity,,65342T106
TBNK US Equity,,88145X108
AOUT US Equity,,02875D109
EARN US Equity,,288578107
HLTH US Equity,,229790100
FRGI US Equity,,31660B101
OBT US Equity,,68417L107
TIO US Equity,,55328R109
PTRS US Equity,,70213Q108
UPLD US Equity,,91544A109
SFT US Equity,,82452T305
PWOD US Equity,,708430103
OPTN US Equity,,68404V100
PRPL US Equity,,74640Y106
USX US Equity,,90338N202
GHL US Equity,,395259104
KZR US Equity,,49372L100
CTG US Equity,,205477102
QUAD US Equity,,747301109
PFSW US Equity,,717098206
ISTR US Equity,,46134L105
MRAM US Equity,,30041T104
TRHC US Equity,,873379101
OUST US Equity,,68989M103
NC US Equity,,629579103
AGFS US Equity,,00856G109
SUP US Equity,,868168105
CTSO US Equity,,23283X206
ANNX US Equity,,03589W102
ASYS US Equity,,32332504
ANTX US Equity,,37326105
SKYX US Equity,,7.85E+109
TCS US Equity,,210751103
LLAP US Equity,,88105P103
MLVF US Equity,,561409103
PGEN US Equity,,74017N105
NATR US Equity,,639027101
LAW US Equity,,126327105
FULC US Equity,,359616109
ATLC US Equity,,04914Y102
CIA US Equity,,174740100
WEAV US Equity,,94724R108
NATH US Equity,,632347100
AKYA US Equity,,00974H104
HFFG US Equity,,40417F109
GORO US Equity,,38068T105
REAL US Equity,,88339P101
NN US Equity,,65345N106
ORGO US Equity,,68621F102
WGS US Equity,,81663L101
ARC US Equity,,00191G103
ESSA US Equity,,29667D104
INBK US Equity,,320557101
LL US Equity,,55003T107
PBYI US Equity,,74587V107
KLXE US Equity,,48253L205
MTRX US Equity,,576853105
VATE US Equity,,45784J105
THRX US Equity,,88369M101
VRM US Equity,,92918V109
CCCC US Equity,,12529R107
BIRD US Equity,,01675A109
UFI US Equity,,904677200
GLT US Equity,,377320106
AEVA US Equity,,00835Q103
AXTI US Equity,,00246W103
FTCI US Equity,,30320C103
BSVN US Equity,,06652N107
HLLY US Equity,,43538H103
MULN US Equity,,62526P109
ECBK US Equity,,26828M106
HGBL US Equity,,4.27E+107
LAKE US Equity,,511795106
CBNK US Equity,,139737100
XXII US Equity,,90137F103
PSTX US Equity,,73730P108
SCU US Equity,,811246107
BYRN US Equity,,12448X201
KNTE US Equity,,49705R105
PESI US Equity,,714157203
YELL US Equity,,985510106
KOPN US Equity,,500600101
SPPI US Equity,,84763A108
DIBS US Equity,,320551104
CAMP US Equity,,128126109
LRMR US Equity,,517125100
LMST US Equity,,53262L105
TNYA US Equity,,87990A106
BEEM US Equity,,07373B109
SAL US Equity,,795226109
OTLK US Equity,,69012T206
OPRT US Equity,,68376D104
PRTK US Equity,,699374302
MEC US Equity,,578605107
HWBK US Equity,,420476103
PRME US Equity,,74168J101
PSNL US Equity,,71535D106
RCMT US Equity,,749360400
IBRX US Equity,,45256X103
OPBK US Equity,,67109R109
RMBL US Equity,,781386305
FSP US Equity,,35471R106
CTMX US Equity,,23284F105
APEI US Equity,,02913V103
GBTG US Equity,,37890B100
LAZY US Equity,,52110H100
NREF US Equity,,65342V101
BHIL US Equity,,82490103
BGSF US Equity,,05601C105
PRCH US Equity,,733245104
MCOM US Equity,,42309B402
SNCR US Equity,,87157B103
LFCR US Equity,,514766104
PAY US Equity,,70439P108
PRPH US Equity,,74345W108
ALOT US Equity,,04638F108
NTIC US Equity,,665809109
ALTO US Equity,,21513106
BKSY US Equity,,09263B108
RXT US Equity,,750102105
AMSC US Equity,,30111207
MITT US Equity,,1228501
EBMT US Equity,,26942G100
RBOT US Equity,,92561V109
CMRX US Equity,,16934W106
PBFS US Equity,,723561106
SMTI US Equity,,79957L100
DLHC US Equity,,23335Q100
LE US Equity,,51509F105
QMCO US Equity,,747906501
GLSI US Equity,,396879108
DMTK US Equity,,24984K105
FHTX US Equity,,344174107
NKTX US Equity,,65487U108
JSPR US Equity,,471871103
MPX US Equity,,568427108
AADI US Equity,,00032Q104
AHT US Equity,,44103869
VLTA US Equity,,92873V102
PXLW US Equity,,72581M305
APYX US Equity,,03837C106
VHC US Equity,,92823T108
IGMS US Equity,,449585108
CIFR US Equity,,17253J106
PEPG US Equity,,713317105
SBT US Equity,,85917W102
SKLZ US Equity,,83067L109
TCRT US Equity,,98973P101
NGS US Equity,,63886Q109
